BGC,SS_NoSpace,Spp,ESuit,AssessSuit,differnce,Assessor,Restrict_type,TB_Changed,WM_Comments,DM_Comments,CoastSuit,ESuit_new,AB Comment Oct-Nov 2019,ESuit_TB,ESuit_CCISS,CCISS_Change,PredSuit
ICHwk4,ICHwk4/04,Fd,1,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/04,Hw,2,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/04,Pl,1,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/04,Sx,2,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/05,At,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/05,Bl,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/05,Cw,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/05,Ep,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/05,Fd,1,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/05,Hw,1,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/05,Pl,1,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/05,Sx,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/06,Act,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/06,At,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/06,Bl,1,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/06,Ep,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/06,Hw,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/06,Pl,2,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/06,Sx,1,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/07,Act,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/07,At,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/07,Bl,1,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/07,Cw,1,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/07,Ep,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/07,Fd,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/07,Hw,2,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/07,Pl,3,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/07,Sx,1,,FALSE,,,,,,,,,,,,
ICHwk4,ICHwk4/08,Act,3,,FALSE,,,,,,,,,,3,,
